filepath,SAC,WAC,STC,WTC,SCC,WCC,Correct
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_27.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_28.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_29.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_3.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_30.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_31.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_32.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_33.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_34.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_35.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_36.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_37.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_38.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_39.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_4.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_40.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_41.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_42.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_43.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_44.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_45.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_46.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_47.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_48.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_49.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_5.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_50.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_51.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_52.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_6.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_7.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_8.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_6_7_9.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_1.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_2.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_3.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_4.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_5.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_6.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_7.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_5_8.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_1.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_10.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_11.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_12.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_13.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_14.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_15.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_16.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_17.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_18.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_19.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_2.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_20.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_21.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_22.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_23.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_24.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_25.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_26.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_27.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_28.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_29.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_3.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_30.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_31.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_32.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_33.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_34.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_35.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_36.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_4.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_5.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_6.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_7.txt,0,0,0,1,0,1,1
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_8.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WCC\WCC_WateringSystem_7_6_9.txt,0,0,0,1,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_1_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_2_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_3_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_3_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_3_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_4_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_5_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_5_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_0_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_0_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_2_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_3_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_3_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_3_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_4_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_5_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_5_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_1_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_0_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_0_2.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_1_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_1_2.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_2_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_2_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_4_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_4_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_5_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_5_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_5_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_5_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_demo_3_6_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_1.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_10.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_11.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_12.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_2.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_3.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_4.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_5.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_6.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_7.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_8.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_1_9.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_1.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_10.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_11.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_12.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_2.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_3.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_4.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_5.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_6.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_7.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_8.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_2_9.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_10.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_11.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_12.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_5.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_6.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_7.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_8.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_3_9.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_10.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_11.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_12.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_5.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_6.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_7.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_8.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_4_9.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_10.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_11.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_12.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_5.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_6.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_7.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_8.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_5_9.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_10.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_11.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_12.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_5.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_6.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_7.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_8.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_0_6_9.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_2_0_1.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_2_1_1.txt,0,1,1,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_2_3_1.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_2_4_1.txt,1,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_2_5_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_2_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_3_0_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_3_1_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_3_2_1.txt,0,1,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_3_4_1.txt,0,1,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_3_5_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_3_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_0_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_0_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_1_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_1_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_2_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_2_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_3_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_3_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_4_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_4_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_6_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_irrigation_5_6_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_LightColor_1_0_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_LightColor_1_0_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_lock_0_1_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_lock_1_0_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_1_0_1.txt,1,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_1_2_1.txt,1,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_1_3_1.txt,1,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_1_4_1.txt,0,1,0,1,1,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_2_0_1.txt,1,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_2_1_1.txt,1,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_2_3_1.txt,1,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_2_4_1.txt,0,1,0,1,1,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_0_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_0_2.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_0_3.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_0_4.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_0_5.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_1_1.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_1_2.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_1_3.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_1_4.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_1_5.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_2_1.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_2_2.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_2_3.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_2_4.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_2_5.txt,0,1,0,0,1,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_3_1.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_3_2.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_3_3.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_3_4.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_MiLight_4_3_5.txt,0,0,0,0,0,0,0
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_5.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_6.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_2_7.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_5.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_6.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_3_7.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_4_1.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_4_2.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_4_3.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_4_4.txt,0,0,0,1,0,0,1
Mutation_Detected\Rules\Mutated\WTC\WTC_OwnTracks_1_4_5.txt,0,0,0,1,0,0,1
